"Year","min_logChl","median_logChl","mean_logChl","max_logChl","nSamples","lagoslakeid","Type","Site"
1984,0.700988481185238,0.88309092429418,0.859373936494152,0.971616861437251,40,2867,"Control","Dunnigan Lake"
1985,0.582310685608529,0.679693164299177,0.683452706402375,0.792113811402615,20,2867,"Control","Dunnigan Lake"
1986,0.634175312723472,0.865780884338908,0.869196694763519,1.1068033144473,50,2867,"Control","Dunnigan Lake"
1987,0.735326207901437,0.834206788328782,0.888203727308731,1.11469829033231,35,2867,"Control","Dunnigan Lake"
1988,0.611220029768772,0.773188053810494,0.766500215144851,0.953674659050473,35,2867,"Control","Dunnigan Lake"
1989,0.553970693598456,0.734695987397753,0.751447982954314,0.960994307312211,35,2867,"Control","Dunnigan Lake"
1990,0.713635062092025,0.763220863834157,0.800094183886744,0.997617999589168,65,2867,"Control","Dunnigan Lake"
1991,0.527423667306306,0.777468595148636,0.776143829257452,1.02293965944752,50,2867,"Control","Dunnigan Lake"
1992,0.858501330053138,1.00533045544455,0.988166263733724,1.1183842314847,25,2867,"Control","Dunnigan Lake"
1993,0.599048869356499,0.97503138384617,0.90964903906274,1.02390862419514,25,2867,"Control","Dunnigan Lake"
1994,0.77090963985589,0.836254500532571,0.864856211535703,1.01600620522178,20,2867,"Control","Dunnigan Lake"
1995,0.495277451769272,0.799043498525453,0.751626783174094,0.893996895170278,35,2867,"Control","Dunnigan Lake"
1996,0.65632993182199,0.798514235016754,0.801542939531488,0.95966188158598,30,2867,"Control","Dunnigan Lake"
1997,0.644596133748734,0.811889967800427,0.822224190913137,0.961333273049761,25,2867,"Control","Dunnigan Lake"
1998,0.338801730195357,0.689602631531892,0.662539333615788,0.862080498938879,35,2867,"Control","Dunnigan Lake"
1999,0.516058824445345,0.528971003983232,0.649469787047453,0.903379532713783,15,2867,"Control","Dunnigan Lake"
2000,0.487642375502565,0.595787971854036,0.673824189363048,0.913533609061817,30,2867,"Control","Dunnigan Lake"
2001,0.369561082454746,0.61885062137565,0.594290522257287,0.747735332426439,45,2867,"Control","Dunnigan Lake"
2002,0.451937535791546,0.550779081282229,0.59371048221823,0.774338703033554,55,2867,"Control","Dunnigan Lake"
2003,0.347390442133313,0.597929697120672,0.604252983957593,0.78134049436302,30,2867,"Control","Dunnigan Lake"
2004,0.241180754283699,0.574317244013199,0.496780150892326,0.642751956774962,35,2867,"Control","Dunnigan Lake"
2005,0.382972682891074,0.537841168359724,0.544401256173643,0.689340276403122,30,2867,"Control","Dunnigan Lake"
2006,0.405514086542266,0.585222873838329,0.604966685661042,0.787538926903187,40,2867,"Control","Dunnigan Lake"
2007,0.355063491695869,0.656406758055815,0.592203430830489,0.7434206655759,55,2867,"Control","Dunnigan Lake"
2008,0.516673877022425,0.641139312564943,0.633783568452705,0.742389582039707,40,2867,"Control","Dunnigan Lake"
2009,0.473794767429803,0.669320120895742,0.633535585812207,0.737786214390196,40,2867,"Control","Dunnigan Lake"
2010,0.398423591865578,0.521377804527793,0.48863782786584,0.571257735450858,25,2867,"Control","Dunnigan Lake"
2011,0.414054112453537,0.496493373343671,0.500084499937115,0.627534739466942,45,2867,"Control","Dunnigan Lake"
2012,0.361828872338021,0.641194254999734,0.6082609332138,0.810673647788217,55,2867,"Control","Dunnigan Lake"
2013,0.452306441068364,0.677843031171045,0.609136307819626,0.69725945121947,15,2867,"Control","Dunnigan Lake"
2014,0.544928851410515,0.660898833135046,0.741473990057737,1.01859428562765,15,2867,"Control","Dunnigan Lake"
2015,0.469731258180744,0.68415361843405,0.691074570394253,0.919338834567966,15,2867,"Control","Dunnigan Lake"
2016,0.573835017142332,0.573835017142332,0.573835017142332,0.573835017142332,5,2867,"Control","Dunnigan Lake"
2017,0.689435370523376,0.749036033839305,0.759516375902636,0.850558065408558,20,2867,"Control","Dunnigan Lake"
2018,0.484230075952987,0.652104239371263,0.671260441806428,0.8971005868547,30,2867,"Control","Dunnigan Lake"
2019,0.478833458862579,0.669197082432657,0.658911109545135,0.880972943707345,30,2867,"Control","Dunnigan Lake"
2020,0.4265827017989,0.581875030628648,0.570711172938077,0.657448223162828,30,2867,"Control","Dunnigan Lake"
